name,load,startTime,endTime,startPos,endPos
DeRotterda.West.LW.LW03,6,2014-04-03 15:13:39,2014-04-03 15:14:03,0,11
DeRotterda.West.LW.LW03,5,2014-04-03 15:14:24,2014-04-03 15:14:49,11,0
DeRotterda.West.LW.LW03,5,2014-04-03 15:15:00,2014-04-03 15:15:31,0,17
DeRotterda.West.LW.LW03,3,2014-04-03 15:18:33,2014-04-03 15:18:48,17,11
DeRotterda.West.LW.LW03,11,2014-04-03 15:19:00,2014-04-03 15:19:25,11,0
DeRotterda.West.LW.LW03,5,2014-04-03 15:19:38,2014-04-03 15:20:03,0,11
DeRotterda.West.LW.LW03,3,2014-04-03 15:22:31,2014-04-03 15:22:55,11,0
DeRotterda.West.LW.LW03,13,2014-04-03 15:23:32,2014-04-03 15:23:57,0,11
DeRotterda.West.LW.LW03,3,2014-04-03 15:24:31,2014-04-03 15:24:55,11,0
DeRotterda.West.LW.LW03,2,2014-04-03 15:25:06,2014-04-03 15:25:30,0,11
DeRotterda.West.LW.LW03,5,2014-04-03 15:27:06,2014-04-03 15:27:31,11,0
DeRotterda.West.LW.LW03,6,2014-04-03 15:28:19,2014-04-03 15:28:43,0,11
DeRotterda.West.LW.LW03,5,2014-04-03 15:29:17,2014-04-03 15:29:41,11,0
DeRotterda.West.LW.LW03,6,2014-04-03 15:30:39,2014-04-03 15:30:51,0,2
DeRotterda.West.LW.LW03,11,2014-04-03 15:31:00,2014-04-03 15:31:21,2,11
DeRotterda.West.LW.LW03,7,2014-04-03 15:31:48,2014-04-03 15:32:13,11,25
DeRotterda.West.LW.LW03,3,2014-04-03 15:32:21,2014-04-03 15:33:01,25,0
DeRotterda.West.LW.LW03,6,2014-04-03 15:33:11,2014-04-03 15:33:47,0,11
DeRotterda.West.LW.LW03,10,2014-04-03 15:33:58,2014-04-03 15:34:22,11,0
DeRotterda.West.LW.LW03,12,2014-04-03 15:35:08,2014-04-03 15:35:48,0,25
DeRotterda.West.LW.LW03,3,2014-04-03 15:36:23,2014-04-03 15:36:37,25,20
DeRotterda.West.LW.LW03,7,2014-04-03 15:36:47,2014-04-03 15:37:15,20,4
DeRotterda.West.LW.LW03,2,2014-04-03 15:45:12,2014-04-03 15:45:32,4,0
DeRotterda.West.LW.LW03,12,2014-04-03 15:46:04,2014-04-03 15:46:28,0,11
DeRotterda.West.LW.LW03,3,2014-04-03 15:47:11,2014-04-03 15:47:35,11,0
DeRotterda.West.LW.LW03,6,2014-04-03 15:48:38,2014-04-03 15:49:02,0,11
DeRotterda.West.LW.LW03,3,2014-04-03 15:55:57,2014-04-03 15:56:15,11,19
DeRotterda.West.LW.LW03,6,2014-04-03 15:56:23,2014-04-03 15:56:57,19,0
DeRotterda.West.LW.LW03,2,2014-04-03 16:04:16,2014-04-03 16:04:43,0,11
DeRotterda.West.LW.LW03,12,2014-04-03 16:05:29,2014-04-03 16:05:54,11,0
DeRotterda.West.LW.LW03,7,2014-04-03 16:16:52,2014-04-03 16:17:07,0,2
DeRotterda.West.LW.LW03,2,2014-04-03 16:26:39,2014-04-03 16:26:48,2,1
DeRotterda.West.LW.LW03,5,2014-04-03 16:26:56,2014-04-03 16:27:14,1,7
DeRotterda.West.LW.LW03,2,2014-04-03 16:27:30,2014-04-03 16:27:51,7,0
DeRotterda.West.LW.LW03,7,2014-04-03 16:28:00,2014-04-03 16:28:38,0,23
DeRotterda.West.LW.LW03,6,2014-04-03 16:30:55,2014-04-03 16:31:20,23,9
DeRotterda.West.LW.LW03,2,2014-04-03 16:33:09,2014-04-03 16:33:27,9,2
DeRotterda.West.LW.LW03,6,2014-04-03 16:33:35,2014-04-03 16:34:03,2,17
DeRotterda.West.LW.LW03,3,2014-04-03 16:34:26,2014-04-03 16:34:45,17,9
DeRotterda.West.LW.LW03,5,2014-04-03 16:34:52,2014-04-03 16:35:17,9,23
DeRotterda.West.LW.LW03,6,2014-04-03 16:36:16,2014-04-03 16:36:54,23,0
DeRotterda.West.LW.LW03,2,2014-04-03 16:40:59,2014-04-03 16:41:08,0,1
DeRotterda.West.LW.LW03,5,2014-04-03 16:41:17,2014-04-03 16:42:15,1,42
DeRotterda.West.LW.LW03,4,2014-04-03 17:44:58,2014-04-03 17:45:27,42,24
DeRotterda.West.LW.LW03,5,2014-04-03 17:45:38,2014-04-03 17:46:17,24,0
DeRotterda.West.LW.LW03,6,2014-04-03 17:49:48,2014-04-03 17:49:57,0,1
DeRotterda.West.LW.LW03,5,2014-04-03 17:50:56,2014-04-03 17:51:25,1,17
DeRotterda.West.LW.LW03,5,2014-04-03 18:13:32,2014-04-03 18:14:00,17,2
DeRotterda.West.LW.LW03,2,2014-04-03 18:19:50,2014-04-03 18:19:59,2,1
DeRotterda.West.LW.LW03,8,2014-04-03 18:20:09,2014-04-03 18:20:19,1,0
DeRotterda.West.LW.LW03,8,2014-04-03 18:22:30,2014-04-03 18:23:06,0,21
DeRotterda.West.LW.LW03,3,2014-04-03 18:41:17,2014-04-03 18:43:36,21,14
DeRotterda.West.LW.LW03,5,2014-04-03 18:43:45,2014-04-03 18:44:14,14,0
DeRotterda.West.LW.LW03,6,2014-04-03 18:46:29,2014-04-03 18:46:58,0,15
DeRotterda.West.LW.LW03,3,2014-04-03 18:52:37,2014-04-03 18:52:50,15,11
DeRotterda.West.LW.LW03,7,2014-04-03 18:53:28,2014-04-03 18:53:52,11,0
DeRotterda.West.LW.LW03,5,2014-04-03 18:54:04,2014-04-03 18:54:33,0,15
DeRotterda.West.LW.LW03,3,2014-04-03 18:55:13,2014-04-03 18:55:42,15,0
DeRotterda.West.LW.LW03,8,2014-04-03 18:55:56,2014-04-03 18:56:35,0,24
DeRotterda.West.LW.LW03,3,2014-04-03 18:58:04,2014-04-03 19:16:40,24,0
DeRotterda.West.LW.LW03,11,2014-04-03 19:17:00,2014-04-03 19:17:32,0,18
DeRotterda.West.LW.LW03,3,2014-04-03 19:18:03,2014-04-03 19:18:35,18,0
DeRotterda.West.LW.LW03,7,2014-04-03 19:18:44,2014-04-03 19:18:56,0,2
DeRotterda.West.LW.LW03,2,2014-04-03 19:19:06,2014-04-03 19:19:15,2,1
DeRotterda.West.LW.LW03,8,2014-04-03 19:19:24,2014-04-03 19:19:42,1,7
DeRotterda.West.LW.LW03,2,2014-04-03 19:20:00,2014-04-03 19:20:18,7,1
DeRotterda.West.LW.LW03,7,2014-04-03 19:20:27,2014-04-03 19:20:51,1,13
DeRotterda.West.LW.LW03,3,2014-04-03 19:21:01,2014-04-03 19:21:16,13,18
DeRotterda.West.LW.LW03,6,2014-04-03 19:21:26,2014-04-03 19:21:58,18,0
DeRotterda.West.LW.LW03,5,2014-04-03 19:22:13,2014-04-03 19:22:25,0,2
DeRotterda.West.LW.LW03,2,2014-04-03 19:23:38,2014-04-03 19:23:50,2,0
DeRotterda.West.LW.LW03,7,2014-04-03 19:24:01,2014-04-03 19:24:29,0,14
DeRotterda.West.LW.LW03,6,2014-04-03 19:24:37,2014-04-03 19:24:52,14,20
DeRotterda.West.LW.LW03,3,2014-04-03 19:25:03,2014-04-03 19:25:34,20,2
DeRotterda.West.LW.LW03,5,2014-04-03 19:25:45,2014-04-03 19:25:54,2,4
DeRotterda.West.LW.LW03,5,2014-04-03 19:26:59,2014-04-03 19:27:08,4,3
DeRotterda.West.LW.LW03,5,2014-04-03 19:28:12,2014-04-03 19:28:26,3,0
DeRotterda.West.LW.LW03,7,2014-04-03 19:40:53,2014-04-03 19:41:26,0,18
DeRotterda.West.LW.LW03,14,2014-04-03 19:41:39,2014-04-03 19:42:07,18,35
DeRotterda.West.LW.LW03,12,2014-04-03 19:50:02,2014-04-03 19:50:30,35,18
DeRotterda.West.LW.LW03,8,2014-04-03 19:50:39,2014-04-03 19:51:12,18,0
DeRotterda.West.LW.LW03,7,2014-04-03 19:55:38,2014-04-03 19:56:06,0,14
DeRotterda.West.LW.LW03,3,2014-04-03 20:07:11,2014-04-03 20:07:23,14,17
DeRotterda.West.LW.LW03,5,2014-04-03 20:07:31,2014-04-03 20:08:03,17,0
DeRotterda.West.LW.LW03,4,2014-04-03 20:08:58,2014-04-03 20:09:29,0,17
DeRotterda.West.LW.LW03,3,2014-04-03 20:12:06,2014-04-03 20:12:17,17,19
DeRotterda.West.LW.LW03,7,2014-04-03 20:12:28,2014-04-03 20:13:01,19,0
DeRotterda.West.LW.LW03,6,2014-04-03 20:14:05,2014-04-03 20:14:17,0,2
DeRotterda.West.LW.LW03,2,2014-04-03 20:22:31,2014-04-03 20:22:43,2,0
DeRotterda.West.LW.LW03,4,2014-04-03 20:22:50,2014-04-03 20:23:19,0,15
DeRotterda.West.LW.LW03,2,2014-04-03 20:27:08,2014-04-03 20:27:25,15,8
DeRotterda.West.LW.LW03,7,2014-04-03 20:27:37,2014-04-03 20:27:58,8,0
DeRotterda.West.LW.LW03,5,2014-04-03 20:29:01,2014-04-03 20:29:41,0,25
DeRotterda.West.LW.LW03,6,2014-04-03 20:32:03,2014-04-03 20:32:45,25,0
DeRotterda.West.LW.LW03,4,2014-04-03 20:54:00,2014-04-03 20:54:21,0,8
DeRotterda.West.LW.LW03,2,2014-04-03 20:59:24,2014-04-03 21:14:23,8,15
DeRotterda.West.LW.LW03,5,2014-04-03 21:14:30,2014-04-03 21:14:54,15,4
DeRotterda.West.LW.LW03,4,2014-04-03 21:18:26,2014-04-03 21:18:50,4,15
DeRotterda.West.LW.LW03,2,2014-04-03 21:28:43,2014-04-03 21:29:00,15,22
DeRotterda.West.LW.LW03,5,2014-04-03 21:29:08,2014-04-03 21:29:41,22,2
DeRotterda.West.LW.LW03,2,2014-04-03 21:41:17,2014-04-03 21:41:32,2,0
DeRotterda.West.LW.LW03,3,2014-04-03 21:41:42,2014-04-03 21:42:06,0,11
DeRotterda.West.LW.LW03,2,2014-04-03 21:42:34,2014-04-03 21:42:58,11,0
DeRotterda.West.LW.LW03,8,2014-04-03 21:43:09,2014-04-03 21:43:41,0,18
DeRotterda.West.LW.LW03,5,2014-04-03 21:43:50,2014-04-03 21:44:00,18,20
DeRotterda.West.LW.LW03,6,2014-04-03 21:58:48,2014-04-03 21:59:23,20,0
DeRotterda.West.LW.LW03,2,2014-04-03 22:01:33,2014-04-03 22:01:45,0,2
DeRotterda.West.LW.LW03,4,2014-04-03 22:01:56,2014-04-03 22:02:16,2,11
DeRotterda.West.LW.LW03,2,2014-04-03 22:18:44,2014-04-03 22:19:09,11,0
DeRotterda.West.LW.LW03,5,2014-04-03 22:19:19,2014-04-03 22:19:57,0,23
DeRotterda.West.LW.LW03,3,2014-04-03 22:20:08,2014-04-02 23:26:25,23,15
DeRotterda.West.LW.LW01,13,2014-04-03 07:19:44,2014-04-03 07:19:56,29,25
DeRotterda.West.LW.LW01,18,2014-04-03 07:20:09,2014-04-03 07:20:16,25,24
DeRotterda.West.LW.LW01,8,2014-04-03 07:20:24,2014-04-03 07:20:59,24,0
DeRotterda.West.LW.LW01,1,2014-04-03 07:22:47,2014-04-03 07:23:12,0,15
DeRotterda.West.LW.LW01,5,2014-04-03 07:23:19,2014-04-03 07:23:42,15,2
DeRotterda.West.LW.LW01,0,2014-04-03 07:24:08,2014-04-03 07:29:42,2,23
DeRotterda.West.LW.LW01,6,2014-04-03 07:29:50,2014-04-03 07:30:25,23,0
DeRotterda.West.LW.LW01,0,2014-04-03 07:34:12,2014-04-03 07:34:39,0,17
DeRotterda.West.LW.LW01,6,2014-04-03 07:34:47,2014-04-03 07:35:15,17,0
DeRotterda.West.LW.LW01,0,2014-04-03 07:35:23,2014-04-03 07:35:52,0,18
DeRotterda.West.LW.LW01,8,2014-04-03 07:36:00,2014-04-03 07:36:29,18,0
DeRotterda.West.LW.LW01,12,2014-04-03 07:38:04,2014-04-03 07:38:45,0,30
DeRotterda.West.LW.LW01,1,2014-04-03 07:38:55,2014-04-03 07:39:16,30,43
DeRotterda.West.LW.LW01,11,2014-04-03 07:39:25,2014-04-03 07:40:20,43,0
DeRotterda.West.LW.LW01,4,2014-04-03 07:51:55,2014-04-03 07:52:04,0,1
DeRotterda.West.LW.LW01,0,2014-04-03 08:02:31,2014-04-03 08:02:43,1,0
DeRotterda.West.LW.LW01,0,2014-04-03 08:06:23,2014-04-03 08:06:58,0,24
DeRotterda.West.LW.LW01,7,2014-04-03 08:07:06,2014-04-03 08:07:41,24,0
DeRotterda.West.LW.LW01,0,2014-04-03 08:08:31,2014-04-03 08:08:53,0,12
DeRotterda.West.LW.LW01,4,2014-04-03 08:09:02,2014-04-03 08:09:23,12,1
DeRotterda.West.LW.LW01,0,2014-04-03 08:10:10,2014-04-03 08:10:29,1,9
DeRotterda.West.LW.LW01,4,2014-04-03 08:10:38,2014-04-03 08:11:07,9,30
DeRotterda.West.LW.LW01,6,2014-04-03 08:12:58,2014-04-03 08:13:28,30,9
DeRotterda.West.LW.LW01,1,2014-04-03 08:13:34,2014-04-03 08:13:54,9,21
DeRotterda.West.LW.LW01,8,2014-04-03 08:14:04,2014-04-03 08:14:19,21,15
DeRotterda.West.LW.LW01,12,2014-04-03 08:14:27,2014-04-03 08:14:58,15,9
DeRotterda.West.LW.LW01,16,2014-04-03 08:15:05,2014-04-03 08:15:23,9,1
DeRotterda.West.LW.LW01,9,2014-04-03 08:15:31,2014-04-03 08:15:40,1,0
DeRotterda.West.LW.LW01,0,2014-04-03 08:16:01,2014-04-03 08:16:27,0,16
DeRotterda.West.LW.LW01,5,2014-04-03 08:16:36,2014-04-03 08:17:03,16,0
DeRotterda.West.LW.LW01,0,2014-04-03 08:20:11,2014-04-03 08:20:36,0,14
DeRotterda.West.LW.LW01,8,2014-04-03 08:20:44,2014-04-03 08:21:09,14,0
DeRotterda.West.LW.LW01,0,2014-04-03 08:24:36,2014-04-03 08:24:58,0,12
DeRotterda.West.LW.LW01,4,2014-04-03 08:25:06,2014-04-03 08:25:29,12,0
DeRotterda.West.LW.LW01,0,2014-04-03 08:25:45,2014-04-03 08:26:08,0,12
DeRotterda.West.LW.LW01,5,2014-04-03 08:26:15,2014-04-03 08:26:39,12,0
DeRotterda.West.LW.LW01,0,2014-04-03 08:28:20,2014-04-03 08:28:52,0,21
DeRotterda.West.LW.LW01,5,2014-04-03 08:29:00,2014-04-03 08:29:32,21,0
DeRotterda.West.LW.LW01,4,2014-04-03 08:32:13,2014-04-03 08:33:08,0,44
DeRotterda.West.LW.LW01,6,2014-04-03 08:34:05,2014-04-03 08:34:25,44,44
DeRotterda.West.LW.LW01,2,2014-04-03 08:34:33,2014-04-03 08:34:55,44,30
DeRotterda.West.LW.LW01,13,2014-04-03 08:35:08,2014-04-03 08:35:45,30,3
DeRotterda.West.LW.LW01,12,2014-04-03 08:35:56,2014-04-03 08:36:04,3,2
DeRotterda.West.LW.LW01,13,2014-04-03 08:37:48,2014-04-03 08:38:25,2,30
DeRotterda.West.LW.LW01,1,2014-04-03 08:39:42,2014-04-03 08:40:03,30,43
DeRotterda.West.LW.LW01,6,2014-04-03 08:40:12,2014-04-03 08:40:19,43,42
DeRotterda.West.LW.LW01,6,2014-04-03 08:52:52,2014-04-03 08:52:59,42,41
DeRotterda.West.LW.LW01,6,2014-04-03 08:55:16,2014-04-03 08:55:23,41,40
DeRotterda.West.LW.LW01,2,2014-04-03 08:56:03,2014-04-03 08:56:21,40,30
DeRotterda.West.LW.LW01,16,2014-04-03 08:56:33,2014-04-03 08:57:11,30,2
DeRotterda.West.LW.LW01,1,2014-04-03 08:59:11,2014-04-03 08:59:59,2,40
DeRotterda.West.LW.LW01,6,2014-04-03 09:00:07,2014-04-03 09:00:14,40,39
DeRotterda.West.LW.LW01,6,2014-04-03 09:01:43,2014-04-03 09:01:50,39,38
DeRotterda.West.LW.LW01,6,2014-04-03 09:03:36,2014-04-03 09:03:43,38,37
DeRotterda.West.LW.LW01,6,2014-04-03 09:04:55,2014-04-03 09:05:02,37,36
DeRotterda.West.LW.LW01,2,2014-04-03 09:05:14,2014-04-03 09:05:34,36,24
DeRotterda.West.LW.LW01,8,2014-04-03 09:05:46,2014-04-03 09:06:21,24,0
DeRotterda.West.LW.LW01,1,2014-04-03 09:15:37,2014-04-03 09:15:57,0,9
DeRotterda.West.LW.LW01,5,2014-04-03 09:16:05,2014-04-03 09:16:25,9,0
DeRotterda.West.LW.LW01,0,2014-04-03 09:19:51,2014-04-03 09:20:13,0,11
DeRotterda.West.LW.LW01,4,2014-04-03 09:20:21,2014-04-03 09:20:43,11,0
DeRotterda.West.LW.LW01,6,2014-04-03 09:26:35,2014-04-03 09:27:30,0,44
DeRotterda.West.LW.LW01,2,2014-04-03 09:30:18,2014-04-03 09:30:48,44,23
DeRotterda.West.LW.LW01,5,2014-04-03 09:30:56,2014-04-03 09:31:03,23,22
DeRotterda.West.LW.LW01,1,2014-04-03 09:31:12,2014-04-03 09:31:19,22,21
DeRotterda.West.LW.LW01,5,2014-04-03 09:31:27,2014-04-03 09:31:59,21,0
DeRotterda.West.LW.LW01,0,2014-04-03 09:32:07,2014-04-03 09:33:17,0,0
DeRotterda.West.LW.LW01,5,2014-04-03 09:33:25,2014-04-03 09:34:00,0,25
DeRotterda.West.LW.LW01,6,2014-04-03 09:35:03,2014-04-03 09:35:40,25,0
DeRotterda.West.LW.LW01,5,2014-04-03 09:35:50,2014-04-03 09:36:20,0,20
DeRotterda.West.LW.LW01,1,2014-04-03 09:36:30,2014-04-03 09:36:56,20,4
DeRotterda.West.LW.LW01,12,2014-04-03 09:37:06,2014-04-03 09:37:19,4,0
DeRotterda.West.LW.LW01,0,2014-04-03 09:40:42,2014-04-03 09:41:09,0,16
DeRotterda.West.LW.LW01,4,2014-04-03 09:41:17,2014-04-03 09:41:24,16,15
DeRotterda.West.LW.LW01,1,2014-04-03 09:41:56,2014-04-03 09:42:11,15,22
DeRotterda.West.LW.LW01,6,2014-04-03 09:42:20,2014-04-03 09:42:50,22,2
DeRotterda.West.LW.LW01,0,2014-04-03 09:44:10,2014-04-03 09:44:21,2,0
DeRotterda.West.LW.LW01,0,2014-04-03 09:44:31,2014-04-03 09:44:49,0,7
DeRotterda.West.LW.LW01,4,2014-04-03 09:44:57,2014-04-03 09:45:22,7,24
DeRotterda.West.LW.LW01,1,2014-04-03 09:45:31,2014-04-03 09:51:53,24,30
DeRotterda.West.LW.LW01,8,2014-04-03 09:52:07,2014-04-03 09:52:38,30,7
DeRotterda.West.LW.LW01,1,2014-04-03 09:53:25,2014-04-03 09:53:43,7,17
DeRotterda.West.LW.LW01,4,2014-04-03 09:53:51,2014-04-03 09:54:20,17,2
DeRotterda.West.LW.LW01,0,2014-04-03 09:55:35,2014-04-03 09:55:50,2,7
DeRotterda.West.LW.LW01,6,2014-04-03 09:56:00,2014-04-03 09:56:32,7,30
DeRotterda.West.LW.LW01,1,2014-04-03 10:18:21,2014-04-03 10:18:50,30,9
DeRotterda.West.LW.LW01,5,2014-04-03 10:18:58,2014-04-03 10:19:17,9,0
DeRotterda.West.LW.LW01,22,2014-04-03 10:20:23,2014-04-03 10:20:42,0,9
DeRotterda.West.LW.LW01,1,2014-04-03 10:20:58,2014-04-03 10:21:19,9,0
DeRotterda.West.LW.LW01,35,2014-04-03 10:21:39,2014-04-03 10:21:59,0,9
DeRotterda.West.LW.LW01,1,2014-04-03 10:22:33,2014-04-03 10:22:50,9,18
DeRotterda.West.LW.LW01,5,2014-04-03 10:22:58,2014-04-03 10:23:27,18,0
DeRotterda.West.LW.LW01,0,2014-04-03 10:24:58,2014-04-03 10:25:31,0,22
DeRotterda.West.LW.LW01,7,2014-04-03 10:25:39,2014-04-03 10:26:09,22,2
DeRotterda.West.LW.LW01,6,2014-04-03 10:26:37,2014-04-03 10:26:47,2,0
DeRotterda.West.LW.LW01,14,2014-04-03 10:27:27,2014-04-03 10:27:50,0,12
DeRotterda.West.LW.LW01,13,2014-04-03 10:27:57,2014-04-03 10:28:11,12,18
DeRotterda.West.LW.LW01,11,2014-04-03 10:28:30,2014-04-03 10:28:44,18,24
DeRotterda.West.LW.LW01,1,2014-04-03 10:35:31,2014-04-03 10:35:55,24,9
DeRotterda.West.LW.LW01,7,2014-04-03 10:36:11,2014-04-03 10:36:34,9,25
DeRotterda.West.LW.LW01,6,2014-04-03 10:38:14,2014-04-03 10:38:50,25,0
DeRotterda.West.LW.LW01,0,2014-04-03 10:38:58,2014-04-03 10:39:17,0,9
DeRotterda.West.LW.LW01,39,2014-04-03 10:39:42,2014-04-03 10:39:57,9,4
DeRotterda.West.LW.LW01,1,2014-04-03 10:40:36,2014-04-03 10:40:50,4,9
DeRotterda.West.LW.LW01,20,2014-04-03 10:41:09,2014-04-03 10:41:25,9,4
DeRotterda.West.LW.LW01,1,2014-04-03 10:41:37,2014-04-03 10:41:46,4,2
DeRotterda.West.LW.LW01,1,2014-04-03 11:01:30,2014-04-03 11:01:40,2,0
DeRotterda.West.LW.LW01,9,2014-04-03 11:01:55,2014-04-03 11:02:16,0,10
DeRotterda.West.LW.LW01,10,2014-04-03 11:04:09,2014-04-03 11:04:30,10,0
DeRotterda.West.LW.LW01,0,2014-04-03 11:05:44,2014-04-03 11:06:17,0,22
DeRotterda.West.LW.LW01,7,2014-04-03 11:06:26,2014-04-03 11:06:38,22,18
DeRotterda.West.LW.LW01,12,2014-04-03 11:06:46,2014-04-03 11:07:05,18,7
DeRotterda.West.LW.LW01,12,2014-04-03 11:07:16,2014-04-03 11:07:31,7,2
DeRotterda.West.LW.LW01,5,2014-04-03 11:07:39,2014-04-03 11:07:49,2,0
DeRotterda.West.LW.LW01,15,2014-04-03 11:08:02,2014-04-03 11:08:21,0,9
DeRotterda.West.LW.LW01,1,2014-04-03 11:08:31,2014-04-03 11:08:47,9,2
DeRotterda.West.LW.LW01,6,2014-04-03 11:08:59,2014-04-03 11:09:29,2,22
DeRotterda.West.LW.LW01,1,2014-04-03 11:09:37,2014-04-03 11:10:11,22,0
DeRotterda.West.LW.LW01,20,2014-04-03 11:10:28,2014-04-03 11:10:48,0,10
DeRotterda.West.LW.LW01,9,2014-04-03 11:11:01,2014-04-03 11:11:20,10,21
DeRotterda.West.LW.LW01,1,2014-04-03 11:11:28,2014-04-03 11:11:47,21,10
DeRotterda.West.LW.LW01,13,2014-04-03 11:12:16,2014-04-03 11:12:37,10,0
DeRotterda.West.LW.LW01,1,2014-04-03 11:12:47,2014-04-03 11:13:16,0,18
DeRotterda.West.LW.LW01,6,2014-04-03 11:13:24,2014-04-03 11:13:53,18,0
DeRotterda.West.LW.LW01,10,2014-04-03 11:15:15,2014-04-03 11:15:56,0,30
DeRotterda.West.LW.LW01,7,2014-04-03 11:16:04,2014-04-03 11:16:26,30,44
DeRotterda.West.LW.LW01,3,2014-04-03 11:24:15,2014-04-03 11:24:26,44,41
DeRotterda.West.LW.LW01,17,2014-04-03 11:24:35,2014-04-03 11:25:00,41,25
DeRotterda.West.LW.LW01,2,2014-04-03 11:28:23,2014-04-03 11:28:58,25,0
DeRotterda.West.LW.LW01,5,2014-04-03 11:29:17,2014-04-03 11:29:58,0,30
DeRotterda.West.LW.LW01,2,2014-04-03 11:33:06,2014-04-03 11:33:19,30,25
DeRotterda.West.LW.LW01,6,2014-04-03 11:33:27,2014-04-03 11:34:03,25,0
DeRotterda.West.LW.LW01,0,2014-04-03 11:36:06,2014-04-03 11:36:26,0,9
DeRotterda.West.LW.LW01,8,2014-04-03 11:36:34,2014-04-03 11:36:55,9,0
DeRotterda.West.LW.LW01,0,2014-04-03 11:41:09,2014-04-03 11:41:21,0,2
DeRotterda.West.LW.LW01,7,2014-04-03 11:41:31,2014-04-03 11:41:41,2,0
DeRotterda.West.LW.LW01,5,2014-04-03 11:43:44,2014-04-03 11:44:25,0,30
DeRotterda.West.LW.LW01,1,2014-04-03 11:53:26,2014-04-03 11:53:45,30,20
DeRotterda.West.LW.LW01,6,2014-04-03 11:53:54,2014-04-03 11:54:25,20,0
DeRotterda.West.LW.LW01,6,2014-04-03 11:57:39,2014-04-03 11:57:57,0,7
DeRotterda.West.LW.LW01,1,2014-04-03 11:58:05,2014-04-03 11:58:14,7,9
DeRotterda.West.LW.LW01,5,2014-04-03 11:58:22,2014-04-03 11:58:43,9,0
DeRotterda.West.LW.LW01,1,2014-04-03 11:58:49,2014-04-03 11:59:01,0,3
DeRotterda.West.LW.LW01,11,2014-04-03 11:59:11,2014-04-03 11:59:23,3,0
DeRotterda.West.LW.LW01,0,2014-04-03 12:00:28,2014-04-03 12:00:46,0,7
DeRotterda.West.LW.LW01,6,2014-04-03 12:00:55,2014-04-03 12:01:26,7,30
DeRotterda.West.LW.LW01,11,2014-04-03 12:14:09,2014-04-03 12:14:40,30,7
DeRotterda.West.LW.LW01,6,2014-04-03 12:16:55,2014-04-03 12:17:27,7,30
DeRotterda.West.LW.LW01,2,2014-04-03 12:19:24,2014-04-03 12:20:02,30,2
DeRotterda.West.LW.LW01,10,2014-04-03 12:20:12,2014-04-03 12:20:37,2,18
DeRotterda.West.LW.LW01,1,2014-04-03 12:21:15,2014-04-03 12:21:24,18,20
DeRotterda.West.LW.LW01,6,2014-04-03 12:21:32,2014-04-03 12:22:02,20,1
DeRotterda.West.LW.LW01,0,2014-04-03 12:22:09,2014-04-03 12:25:59,1,0
DeRotterda.West.LW.LW01,16,2014-04-03 12:26:09,2014-04-03 12:26:38,0,19
DeRotterda.West.LW.LW01,1,2014-04-03 12:28:31,2014-04-03 12:28:38,19,18
DeRotterda.West.LW.LW01,8,2014-04-03 12:28:46,2014-04-03 12:29:12,18,2
DeRotterda.West.LW.LW01,1,2014-04-03 12:46:49,2014-04-03 12:47:00,2,0
DeRotterda.West.LW.LW01,8,2014-04-03 12:47:10,2014-04-03 12:48:03,0,43
DeRotterda.West.LW.LW01,3,2014-04-03 12:58:21,2014-04-03 12:58:28,43,44
DeRotterda.West.LW.LW01,12,2014-04-03 12:58:38,2014-04-03 12:59:34,44,0
DeRotterda.West.LW.LW01,14,2014-04-03 13:02:23,2014-04-03 13:02:42,0,9
DeRotterda.West.LW.LW01,11,2014-04-03 13:02:50,2014-04-03 13:03:11,9,19
DeRotterda.West.LW.LW01,1,2014-04-03 13:04:59,2014-04-03 13:08:59,19,9
DeRotterda.West.LW.LW01,5,2014-04-03 13:09:08,2014-04-03 13:09:26,9,19
DeRotterda.West.LW.LW01,6,2014-04-03 13:10:17,2014-04-03 13:10:36,19,9
DeRotterda.West.LW.LW01,1,2014-04-03 13:10:42,2014-04-03 13:11:03,9,0
DeRotterda.West.LW.LW01,0,2014-04-03 13:13:38,2014-04-03 13:13:48,0,2
DeRotterda.West.LW.LW01,6,2014-04-03 13:13:57,2014-04-03 13:14:08,2,0
DeRotterda.West.LW.LW01,0,2014-04-03 13:18:29,2014-04-03 13:18:41,0,2
DeRotterda.West.LW.LW01,5,2014-04-03 13:18:50,2014-04-03 13:19:01,2,0
DeRotterda.West.LW.LW01,0,2014-04-03 13:19:34,2014-04-03 13:19:48,0,4
DeRotterda.West.LW.LW01,5,2014-04-03 13:19:53,2014-04-03 13:20:14,4,15
DeRotterda.West.LW.LW01,6,2014-04-03 13:22:10,2014-04-03 13:22:31,15,4
DeRotterda.West.LW.LW01,5,2014-04-03 13:23:19,2014-04-03 13:23:31,4,1
DeRotterda.West.LW.LW01,0,2014-04-03 13:31:20,2014-04-03 13:31:46,1,0
DeRotterda.West.LW.LW01,5,2014-04-03 13:31:55,2014-04-03 13:32:15,0,9
DeRotterda.West.LW.LW01,1,2014-04-03 13:37:37,2014-04-03 13:37:56,9,0
DeRotterda.West.LW.LW01,18,2014-04-03 13:38:09,2014-04-03 13:38:29,0,9
DeRotterda.West.LW.LW01,13,2014-04-03 13:39:36,2014-04-03 13:40:06,9,30
DeRotterda.West.LW.LW01,1,2014-04-03 13:40:23,2014-04-03 13:40:42,30,19
